Index,Product Name,Category,Selling Price,Product Url,description
1017,"Ever After High Blondie Lockes Costume, Child's Small","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",$18.07,https://www.amazon.com/After-Blondie-Lockes-Costume-Childs/dp/B00SXA697C,"Unleash your child's inner fairytale rebel with the Ever After High Blondie Lockes Costume! This adorable child's small costume is perfect for Halloween, dress-up, or any fairytale adventure.  High-quality materials ensure comfortable wear. Shop now!"
1018,Monopoly LONGEST Game Ever (Amazon Exclusive),Toys & Games | Games & Accessories | Board Games,$4.69 $ 4 . 69,https://www.amazon.com/Monopoly-LONGEST-Game-Amazon-Exclusive/dp/B07W2Z9N7Q,Experience the ultimate Monopoly challenge!  This Amazon Exclusive LONGEST Game Ever edition guarantees hours of fun and strategic gameplay. Perfect for family game night or a marathon session with friends.  Buy now and prepare for the longest Monopoly game of your life!
1019,"Corolle Mon Premier Poupon Bebe Calin - Charming Pastel - 12"" Baby Doll, Pink",Toys & Games | Dolls & Accessories | Dolls,$19.99,https://www.amazon.com/Corolle-Calin-Charming-Pastel-Baby/dp/B00R7P7XVA,"Adorable 12"" Corolle Mon Premier Bebe Calin doll in charming pastel pink!  Perfect for little ones, this soft baby doll is ideal for cuddling and imaginative play.  Soft body, easy to grip for small hands.  A delightful gift for toddlers."
1020,"Schoenhut 30-Key Fancy Baby Grand with Bench,Black",Toys & Games | Learning & Education | Musical Instruments | Pianos & Keyboards,$106.94,https://www.amazon.com/Schoenhut-30-Key-Fancy-Grand-Bench/dp/B0006PJOW4,"Spark your child's musical talent with the Schoenhut 30-Key Fancy Baby Grand Piano! This beautifully crafted black grand piano with included bench is perfect for aspiring musicians aged 3+.  Develop musical skills and creativity with this charming, high-quality instrument."
1023,Rubie's Costume Men's Dc Super Villains Adult Riddler,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",$11.99,https://www.amazon.com/Rubies-Super-Villains-Riddler-X-Large/dp/B00EC0RGU6,"Become the ultimate DC Super-Villain this Halloween!  Rubie's Costume Men's DC Super Villains Adult Riddler costume brings the iconic green suit and question mark motif to life.  Perfect for parties, conventions, or trick-or-treating.  Shop now and conquer the night!"
1024,"Amscan Dream Big Disposable Paper Dessert Plates Graduation Party Tableware, Round, 7"", Pack of 60. Party Supplies, Multi Color",Home & Kitchen | Event & Party Supplies | Tableware | Plates,$12.89,https://www.amazon.com/Disposable-Dessert-Graduation-Tableware-Supplies/dp/B00I6LBJWS,"Celebrate your graduate's milestone with Amscan Dream Big disposable dessert plates!  These vibrant, 7"" round plates (60-pack) are perfect for graduation parties.  Durable paper construction ensures easy cleanup. Shop now for stress-free party planning! #GraduationParty #PartySupplies #DisposablePlates #Tableware #GraduationDecor"
1026,Educational Insights Hot Dots Getting Ready for 1st Grade,Office Products | Office & School Supplies | Education & Crafts | Early Childhood Education Materials,$17.49,https://www.amazon.com/Educational-Insights-Getting-Ready-Grade/dp/B00J408OIM,"Prepare your child for 1st grade success with Educational Insights Hot Dots Getting Ready for 1st Grade! This engaging activity book uses innovative Hot Dots technology for interactive learning.  Perfect for preschool and kindergarten students, it strengthens key skills like reading, math, and more.  Boost school readiness with fun! #HotDots #1stGrade #SchoolPrep #EarlyLearning #EducationalToys"
1027,Late for the Sky Chihuahua-opoly,Toys & Games | Games & Accessories | Board Games,$6.99,https://www.amazon.com/Late-for-the-Sky-Chihuahua-opoly/dp/B003YYX05Q,Late for the Sky Chihuahua-opoly: The paw-some board game for Chihuahua lovers!  Enjoy hilarious twists and turns as you race to build your Chihuahua empire.  Perfect for families and game nights. Buy now!
1028,WANGE Simple Package Worldwide Famous Architecture Building Blocks Toy Set The Taipei 101 978 pcs,Toys & Games | Games & Accessories | Game Collections,$104.44,https://www.amazon.com/Simple-Package-Worldwide-Architecture-Building/dp/B01JSPZZXY,"Build the iconic Taipei 101! This 978-piece WANGE architecture building block set offers a challenging and rewarding build for adults and older children.  A perfect addition to any game collection, this detailed model is a stunning display piece.  Experience the fun of WANGE quality."
1029,Good Smile Racing Hatsune Miku Gt Project: 1: 43 AMG 2017 SPA24H Version Miniature Car,Toys & Games | Toy Figures & Playsets | Playsets & Vehicles,$179.36,https://www.amazon.com/Good-Smile-Racing-Hatsune-Project/dp/B07DJ649RC,"1:43 scale Good Smile Racing Hatsune Miku AMG GT3 2017 SPA24H miniature car.  Highly detailed collectible model perfect for fans of Hatsune Miku, racing, and Good Smile Company.  A must-have for any diecast car collection!"
1030,"Deny Designs Terry Fan Song Of The Sea Throw Pillow, 16 x 16","Home & Kitchen | Bedding | Decorative Pillows, Inserts & Covers | Throw Pillows",$39.00,https://www.amazon.com/Deny-Designs-Terry-Throw-Pillow/dp/B00X3FD0Q0,"Transform your space with the Deny Designs Terry Fan Song of the Sea Throw Pillow (16x16). This vibrant, artistic pillow adds a touch of coastal charm to any bedroom or living room.  High-quality construction ensures lasting beauty. Perfect for adding a pop of color and personality to your home decor. Shop now!"
1031,DC Super Hero Girls: Batgirl Doll,Toys & Games | Dolls & Accessories | Dolls,$9.75,https://www.amazon.com/Super-Hero-Girls-Batgirl-Doll/dp/B07NQF1NKX,Dynamic Batgirl doll!  Action-ready poseable figure. Perfect gift for DC Super Hero Girls fans.  Collect them all!
1032,"Adora Baby Doll Accessories Pink High Chair, Can Fit Up to 16 inch Dolls, 20.5 inches in Height, Baby Pink and Grey Print",Toys & Games | Dolls & Accessories | Dolls,$24.99,https://www.amazon.com/Adora-Accessories-Chair-inches-Height/dp/B07NFS26FN,Adorable Adora Baby Doll High Chair!  Fits dolls up to 16 inches.  Baby pink & grey print. 20.5 inches tall. Perfect accessory for your little one's doll collection. Shop now!
1033,"Melissa & Doug Created by Me! Butterfly Magnets, Arts & Crafts, Easy to Assemble, Supplies for 4 Projects, 8.75” H x 5” W x 1” L Created by Me! Flower Wooden Magnets Craft Kit",Toys & Games | Arts & Crafts,$9.98,https://www.amazon.com/Melissa-Doug-Butterfly-Assemble-Supplies/dp/B07WXZKLF2,"Unleash creativity with Melissa & Doug Created by Me! Butterfly & Flower Magnets! This arts & crafts kit provides 4 easy-to-assemble projects, perfect for budding artists.  Includes all materials needed.  Develop fine motor skills and imaginative play.  Ideal gift for ages 3+."
1035,Nickelodeon Paw Patrol Toddler Knee & Elbow Pad,Sports & Outdoors | Outdoor Recreation | Cycling | Kids' Bikes & Accessories | Kids' Accessories,$9.96,https://www.amazon.com/Patrol-PP78217-6-Toddler-Elbow-Gloves/dp/B010E2AX1E,"Keep your little pup safe and sound with the Nickelodeon Paw Patrol Toddler Knee & Elbow Pads!  Perfect for biking adventures and outdoor play, these protective pads feature adorable Paw Patrol graphics.  Durable, comfortable, and easy to put on, they’ll let your toddler explore with confidence.  Get yours today!"
1036,"Amscan 571902 Fleur De Lis Tablecover Party Supplies, 54"" x 102"", Multicolor",Toys & Games | Party Supplies | Tablecovers,$7.88,https://www.amazon.com/Amscan-Mardi-Fleur-Plastic-Tablecover/dp/B07823LBDF,"Transform your party with the Amscan 571902 Fleur De Lis Tablecover! This vibrant, multicolor tablecloth (54"" x 102"") instantly elevates your event. Perfect for birthdays, weddings, or any celebration, this durable cover adds a touch of elegance and is easy to clean.  Shop now for effortless party setup!"
1037,In the Breeze Hot Cool Winged Box Kite,Toys & Games | Sports & Outdoor Play | Kites & Wind Spinners | Kites,$21.53,https://www.amazon.com/Breeze-Hot-Cool-Winged-Kite/dp/B00M56CK00,"Soar to new heights with the In the Breeze Hot Cool Winged Box Kite! This vibrant kite is easy to fly, perfect for kids and adults.  Enjoy hours of outdoor fun with its durable design and stunning colors.  Get yours today and experience the thrill of kite flying!"
1038,Dominion: Menagerie,Toys & Games | Games & Accessories | Board Games,$44.95,https://www.amazon.com/Rio-Grande-Games-Dominion-Menagerie/dp/B083PJH4R7,Dominion: Menagerie – Expand your Dominion deck-building game with this exciting new expansion!  Add unique animal cards and thrilling new strategies to your gameplay. Perfect for experienced Dominion players and newcomers alike.  Buy now and enhance your card game experience!
1039,Sun-Staches Nintend Legend of Zelda Lil' Characters Sahdes,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Accessories",$7.99,https://www.amazon.com/Sun-Staches-Nintend-Legend-Characters-Sahdes/dp/B07WNK4FM2,"Adorable Legend of Zelda Sun-Staches for Kids!  These fun, stylish shades feature iconic characters, perfect for play or cosplay.  Lightweight and comfortable for all-day wear.  Great gift for Zelda fans!"
1040,Revell 1:48 P - 40B Tiger Shark Plastic Model Kit,Toys & Games | Hobbies | Models & Model Kits | Model Kits | Airplane & Jet Kits,$16.95,https://www.amazon.com/Revell-Tiger-Shark-Plastic-Model/dp/B0006JNS2M,Build the iconic Curtiss P-40B Tiger Shark! This Revell 1:48 scale plastic model kit offers a challenging and rewarding build for experienced modelers.  Detailed parts and accurate markings ensure a stunning replica of this WWII fighter. Perfect for aviation enthusiasts and model kit collectors.
1041,"MightySkins Skin Compatible with Swagtron T5 - River Stones | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Accessories",$14.99,https://www.amazon.com/MightySkins-Skin-Swagtron-T5-Protective/dp/B074VSP8X2,"Give your Swagtron T5 scooter a stylish upgrade with this MightySkins River Stones vinyl decal skin.  Durable, easy to apply & remove, and made in the USA.  Protect your scooter and personalize its look!  #SwagtronT5 #ScooterSkin #ScooterAccessories #VinylDecal"
1042,"JC Toys La Newborn All-Vinyl-Anatomically Correct Real Girl 15"" Baby Doll in Pink and Deluxe Accessories, Designed by Berenguer.",Toys & Games | Dolls & Accessories | Dolls,$53.42,https://www.amazon.com/JC-Toys-All-Vinyl-Anatomically-Accessories-Berenguer/dp/B07VGNFGM2,"Realistic 15"" JC Toys La Newborn Baby Doll.  Anatomically correct vinyl doll with pink outfit & deluxe accessories. Perfect for nurturing play & imaginative fun."
1043,"Privateer Press PIP51006 Monsterpocalypse: Planet Eaters Unit Belchers & Crawler (Resin), One Size",Toys & Games | Hobbies | Models & Model Kits | Model Kits,$19.19,https://www.amazon.com/Privateer-Press-PIP51006-Monsterpocalypse-Belchers/dp/B07HJGXH58,"Unleash the Planet Eaters!  This Monsterpocalypse resin model kit (PIP51006) features highly detailed Belchers & Crawler units, perfect for expanding your monstrous game.  High-quality resin casting ensures easy assembly and a stunning finish.  Collect them all!"
1044,"Marvel Avengers Assemble Captain America Costume T-Shirt with Mask, Large","Clothing, Shoes & Jewelry | Men",$18.75,https://www.amazon.com/Avengers-Assemble-Captain-America-Costume/dp/B00HA4YV7M,"Become the First Avenger! This officially licensed Marvel Avengers Assemble Captain America t-shirt and mask set (Large) is perfect for cosplay, casual wear, or showing your superhero pride.  High-quality graphic, comfortable fit.  Shop now!"
1045,White Mountain Puzzles Gamepieces - 1000Piece Jigsaw Puzzle,Toys & Games | Puzzles | Jigsaw Puzzles,$15.99,https://www.amazon.com/White-Mountain-Puzzles-Game-Pieces/dp/B017LXQ8JA,"Unwind with the White Mountain Puzzles 1000-Piece Jigsaw Puzzle!  This challenging and rewarding puzzle features [briefly describe image, e.g., a stunning landscape, a vibrant cityscape, etc.], perfect for puzzle enthusiasts of all levels. High-quality pieces ensure a satisfying fit.  Buy now and enjoy hours of fun!"
1046,"Entertaining with Caspari Luncheon Napkin, Zanzibar Black, 20-Pack",Toys & Games | Party Supplies | Party Tableware | Napkins,$14.59,https://www.amazon.com/Entertaining-Caspari-Luncheon-Zanzibar-20-Pack/dp/B002L8O94W,"Elevate your next gathering with these elegant Zanzibar Black Luncheon Napkins from Caspari.  This 20-pack of stylish napkins adds a touch of sophistication to any party. Perfect for birthdays, weddings, or any special occasion. High-quality paper napkins for easy cleanup.  Shop now for effortless entertaining!"
1047,"Losi HD On/Off Switch w/20AWG Wre&Gld PlatedPlugs5IVE-T, LOSB0897",Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Power Plant & Driveline Systems | Electric Motors & Parts,$15.99,https://www.amazon.com/Team-Losi-Switch-20AWG-PlatedPlugs5IVE-T/dp/B005O6OEWU,"Upgrade your Losi RC vehicle with this high-quality HD On/Off Switch (LOSB0897). Featuring durable 20AWG wires and gold-plated plugs for superior conductivity and reliability, this switch ensures consistent power delivery to your electric motor.  Perfect for enthusiasts seeking enhanced performance and longevity."
1048,Confetti | Disney Tiana Enchanted Collection | Party Accessory | 12 Packs,Toys & Games | Party Supplies,$5.44,https://www.amazon.com/Confetti-Disney-Enchanted-Collection-Accessory/dp/B077DS766Z,"Celebrate Tiana's Bayou magic!  12 packs of Disney Princess Tiana Confetti add a touch of fairytale flair to your next party. Perfect for birthdays, baby showers, or any special occasion.  These vibrant confetti add the perfect finishing touch to your Disney-themed celebration!"
1049,Teifoc Small Garden Brick & Mortar Building Set & Educational Toy - Intro to Engineering & STEM Learning,Toys & Games | Building Toys | Building Sets,$49.99,https://www.amazon.com/Teifoc-Small-Garden-Brick-Construction/dp/B003ZK6C2C,"Unleash your child's inner engineer with the Teifoc Small Garden Brick & Mortar Building Set! This educational toy introduces STEM concepts through hands-on bricklaying, fostering creativity and problem-solving skills.  Perfect for budding architects and construction enthusiasts.  Small size, big fun!"
1050,Nickelodeon Teenage Mutant Ninja Turtles 'Stomp Foot' Super Soft Microfiber Twin 3 Piece Sheet Set,Home & Kitchen | Bedding | Kids' Bedding | Sheets & Pillowcases,$39.99,https://www.amazon.com/Nickelodeon-Teenage-Mutant-Turtles-Microfiber/dp/B0170CDUKW,"TMNT fans, unleash your inner hero! This Nickelodeon Teenage Mutant Ninja Turtles ""Stomp Foot"" Twin Sheet Set brings the action to bedtime.  Super-soft microfiber ensures comfy nights, featuring vibrant Turtle Power graphics. Includes fitted sheet, flat sheet, and pillowcase. Perfect for kids' rooms! #TMNT #NinjaTurtles #KidsSheets #TwinSheets #MicrofiberSheets #TeenageMutantNinjaTurtles"
1051,Creativity for Kids Stunt Squadron Craft Kit - Create 5 Foam Planes,Toys & Games | Arts & Crafts | Craft Kits,$12.99,https://www.amazon.com/Creativity-Kids-Stunt-Squadron-Craft/dp/B006YZIEZ8,"Unleash your child's inner pilot with the Creativity for Kids Stunt Squadron Craft Kit! Build 5 awesome foam airplanes and perform epic aerial stunts.  Perfect for ages 6+, this fun craft kit combines creativity and imaginative play.  Get yours today!"
1052,Harry Potter Sorting Hat,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Accessories | Headwear",$20.99,https://www.amazon.com/Harry-Potter-Sorting-Hat-Brown/dp/B000H43358,"Step into the wizarding world with this officially licensed Harry Potter Sorting Hat!  A must-have accessory for costumes, cosplay, or everyday magical flair.  Perfect for women, this comfortable and stylish hat adds a touch of Hogwarts to any outfit. Shop now!"
1053,"Crayola Tempera Paint 32-Ounce Plastic Squeeze Bottle, Peach",Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Paints | Tempera & Poster Paint,$6.41,https://www.amazon.com/Crayola-Tempera-32-Ounce-Plastic-Squeeze/dp/B0017D9D1Q,"Brighten your art projects with Crayola Tempera Paint in Peach! This 32-ounce squeeze bottle provides vibrant, easy-to-use paint perfect for kids and adults. Ideal for painting, crafting, and school projects.  Non-toxic and washable."
1054,"Galison Zero Gravity 1000 Piece Jigsaw Puzzle for Adults and Families, Outer Space Puzzle with Planets and Solar System",Toys & Games | Puzzles | Jigsaw Puzzles,$21.78,https://www.amazon.com/Zero-Gravity-Piece-Shaped-Puzzle/dp/0735357005,"Blast off into fun with the Galison Zero Gravity 1000-Piece Jigsaw Puzzle! This stunning outer space puzzle features vibrant planets and the solar system, perfect for adults and families.  Challenge yourself with 1000 intricately detailed pieces.  A captivating activity for puzzle enthusiasts of all ages."
1055,RoomMates Mickey And Friends Roadster Racer Removable Wall Mural - 10.5 feet X 6 feet,Home & Kitchen | Home Décor | Kids' Room Décor | Wall Décor,$95.62,https://www.amazon.com/RoomMates-JL1435M-Roadster-Prepasted-Ultra-strippable/dp/B073B6B77W,"Transform your child's room into a vibrant race track with this RoomMates Mickey and Friends Roadster Racer Removable Wall Mural!  Featuring Mickey Mouse and his pals, this 10.5 ft x 6 ft mural is perfect for adding a fun, whimsical touch to any space. Easy to apply and remove, leaving no sticky residue.  Create a magical world for your little one today!"
1056,"American Greetings Frozen Party Blowers, 8-Count",Toys & Games | Party Supplies,$5.39,https://www.amazon.com/Disney-Frozen-Collection-Party-Accessory/dp/B00KO3IONI,"Add some Frozen fun to your party with these American Greetings Frozen Party Blowers!  This 8-count pack features vibrant designs of Anna, Elsa, and Olaf, perfect for birthdays and celebrations.  Great for kids and easy to use, these blowers create a festive atmosphere.  Shop now for your next Frozen party!"
1057,Intex Recreation 44669EP 3-D Bop Bags Toy,Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Pool Rafts & Inflatable Ride-ons,$5.99,https://www.amazon.com/Intex-Recreation-44669EP-3-D-Bags/dp/B013PU7N9C,"Summer fun just got a whole lot bouncier!  The Intex Recreation 44669EP 3-D Bop Bag is the perfect inflatable pool toy for kids.  Durable, fun, and easy to inflate, this 3D bop bag adds excitement to any pool party.  Get yours today!"
1058,Domez My Hero Academia 4-Piece Bundle,Toys & Games | Toy Figures & Playsets | Action Figures,$19.99,https://www.amazon.com/Domez-Hero-Academia-4-Piece-Bundle/dp/B07Y91KCN8,"Unleash your inner hero with the Domez My Hero Academia 4-Piece Bundle! This collectible set features 4 adorable, stylized Domez figures of iconic MHA characters. Perfect for display or playtime, these charming figures are a must-have for any fan.  Collect them all!"
1059,"Celebrate the Home Floral 3-Ply Paper Luncheon Napkins, Bella La Jardiniere, 20 Count",Home & Kitchen | Event & Party Supplies | Tableware | Napkins,$7.88,https://www.amazon.com/Celebrate-Home-Luncheon-Napkins-Jardiniere/dp/B06XPG9LCH,"Elevate your next gathering with Celebrate the Home Floral 3-Ply Paper Luncheon Napkins (20 ct).  These beautiful Bella La Jardiniere napkins add a touch of elegance to any table setting.  Perfect for parties, weddings, or everyday use.  Durable 3-ply construction ensures absorbency and prevents tearing. Shop now for sophisticated style!"
1060,"Creative Teaching Press Fractions, Decimals and Percents Chart (4330)",Toys & Games | Learning & Education | Counting & Math Toys,$10.00,https://www.amazon.com/Creative-Teaching-Press-Fractions-Decimals/dp/B001GIYVVY,"Master fractions, decimals, and percents with this colorful and informative chart!  Perfect for homeschooling or classroom use, this essential learning tool from Creative Teaching Press makes understanding these key math concepts simple and fun.  Improve math skills and boost confidence."
1061,Star Wars Womens Darth Vader Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",$32.85 - $62.61,https://www.amazon.com/Secret-Wishes-Female-Darth-Costume/dp/B00BZ5X5A6,"Dominate the galaxy in this officially licensed Star Wars Darth Vader women's costume!  Perfect for Halloween, conventions, or any Star Wars celebration.  Features authentic details for a striking look. Shop now!"
1062,Forum Men's Novelty Turkey Drumstick Headband,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Accessories",$4.99 - $59.99,https://www.amazon.com/Forum-Novelty-Turkey-Drumstick-Headband/dp/B0157YGJ94,"Funny Thanksgiving Turkey Headband for Men -  Get Gobble-Ready!  Perfect for parades, parties, and all your festive fun.  Lightweight, comfortable, and sure to be a conversation starter."
1063,"JA-RU Red Ball Massage (Pack of 1) Bounce Pinkee Ball 2.3"" Large Rubber Ball.",Toys & Games | Novelty & Gag Toys,$4.18,https://www.amazon.com/JaRu-Hi-Bounce-Pinky-Ball-Pack/dp/B005FFLKZ4,"Unwind with the JA-RU Red Ball Massage Ball! This 2.3"" large rubber ball is perfect for stress relief and a fun novelty toy.  Great for kids and adults. Bounce, squeeze, and massage away tension.  Order your Red Bounce Pinkee Ball today!"
1064,Charades Men's Benjamin Franklin Colonial Man,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",$68.50,https://www.amazon.com/Charades-Benjamin-Franklin-Colonial-Multi-Color/dp/B00412K6PM,"Become the Founding Father! This Charades Men's Benjamin Franklin Colonial Man costume is perfect for historical reenactments, Halloween, or themed parties.  High-quality materials ensure comfort and a realistic look.  Includes jacket, vest, and hat.  Shop now for your patriotic costume!"
1065,Monster High Frankie Stein Costume - One Color - Large,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls",$14.62,https://www.amazon.com/Monster-High-Frankie-Stein-Costume/dp/B004UUDFUI,"Monster High Frankie Stein Girls Costume - Large.  Officially licensed, this vibrant costume is perfect for Halloween or playtime!  High-quality materials ensure comfort and durability.  Shop now for your little ghoul's spooky fun!"
1066,Modiphius Games Star Trek Adventures Starter Set,Toys & Games | Games & Accessories | Card Games,$26.93,https://www.amazon.com/Modiphius-Games-Star-Adventures-Starter/dp/B07F2P93XM,"Embark on your Star Trek adventure! This Modiphius Games Star Trek Adventures Starter Set provides everything you need for thrilling role-playing.  Explore the galaxy, command starships, and face iconic challenges. Perfect for new and experienced RPG players. Includes rulebook, dice, and ready-to-play adventure!"
1067,Cinco De Mayo Fiesta Mini Honeycomb Table Centerpiece | Party Decoration,Toys & Games | Party Supplies | Centerpieces,$4.84,https://www.amazon.com/Cinco-Fiesta-Honeycomb-Centerpiece-Decoration/dp/B003WXUVKG,"Celebrate Cinco de Mayo in style with this vibrant Mini Honeycomb Table Centerpiece!  Perfect for festive parties, this eye-catching decoration adds a touch of Mexican flair to your table.  Easy to assemble and reusable, it's a must-have party supply for your Cinco de Mayo fiesta."
1068,"Seasons Beautiful Butterfly Pretend Play Costume, Orange","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",$17.69,https://www.amazon.com/Seasons-Beautiful-Butterfly-Pretend-Costume/dp/B00MGIX0LU,"Transform your little one into a vibrant butterfly with the Seasons Beautiful Butterfly Pretend Play Costume in Orange!  Perfect for Halloween, dress-up, or imaginative play, this adorable costume is comfortable and easy to wear.  Shop now for a fluttery-fun experience!"
1069,"Rubie's Costume Kids DC Superhero Girls Deluxe Supergirl Costume, Large","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",$16.91,https://www.amazon.com/Rubies-Costume-Superhero-Deluxe-Supergirl/dp/B01BF4L58U,"Become the ultimate superhero! This Rubie's Costume Kids DC Superhero Girls Deluxe Supergirl Costume (Large) lets your little one soar.  High-quality, officially licensed Supergirl costume perfect for Halloween, dress-up, or imaginative play.  Shop now!"
1071,Daron F-22 Best Lock Construction Toy (80 Pieces),Toys & Games | Play Vehicles | Vehicle Playsets,$10.95,https://www.amazon.com/Daron-F-22-Best-Construction-Pieces/dp/B00HZ6R38Y,"Build and rebuild your own F-22 Raptor fighter jet with this 80-piece Daron construction toy! Perfect for imaginative play, this detailed playset offers hours of fun for aspiring pilots and aircraft enthusiasts.  Great gift for kids who love building and planes."
1072,"Lucky Stars 363927 Diecast Emergency Set with Stage Map, Multicolor",Toys & Games | Dolls & Accessories | Dolls,$11.69,https://www.amazon.com/Lucky-Stars-Diecast-Emergency-Stage/dp/B00GC5NYQY,"Rescue the day with Lucky Stars 363927! This diecast emergency set, featuring a detailed stage map and vibrant multicolor design, is the perfect doll accessory.  Ideal for imaginative play, it sparks creativity and storytelling.  Get your Lucky Stars emergency set today!"
1073,S&S Worldwide 25-1 PK36 Balsa-Wood Top Gun Glider Model Plane (Pack of 36),Sports & Outdoors | Sports & Fitness | Accessories | Inflation Devices & Accessories,$37.43,https://www.amazon.com/Worldwide-25-1-PK36-Balsa-Wood-Glider/dp/B000HIYQL4,"Take flight with the S&S Worldwide Balsa Wood Top Gun Glider! This 36-pack of lightweight, easy-to-assemble gliders provides hours of outdoor fun. Perfect for kids and adults, these balsa wood planes are ideal for improving hand-eye coordination and enjoying simple, classic flight.  Great for schools, parties, or individual play."
1074,"Anagram International 3018201 Paw Patrol Shop Balloon Pack, 27""",Home & Kitchen | Event & Party Supplies | Decorations,$5.94,https://www.amazon.com/Anagram-International-3018201-Patrol-Balloon/dp/B00TSH5JLQ,"Celebrate with PAW Patrol! This Anagram International 3018201 balloon pack features a 27"" Paw Patrol Shop design, perfect for birthdays & parties.  Add festive flair to your Home & Kitchen celebrations. Shop now!"
1075,"In the Breeze Beige-Plane Diamond Kite, 30""",Toys & Games | Sports & Outdoor Play | Kites & Wind Spinners | Kites,$17.99,https://www.amazon.com/Breeze-Bi-Plane-Diamond-Kite-30/dp/B01COYPD74,"Soar to new heights with the In the Breeze Beige-Plane Diamond Kite (30""). This easy-to-fly kite features a beautiful beige design, perfect for outdoor adventures.  Durable and lightweight, it's ideal for kids and adults. Get yours today!"
1076,"Stephen Joseph 2-Sided Magnetic Puzzle, Dino",Toys & Games | Learning & Education,$7.90,https://www.amazon.com/Far-East-Bricklane-YOON-2012-10-19/dp/B013H26D6M,"Engage your child's imagination with the Stephen Joseph Dino 2-Sided Magnetic Puzzle! This fun and educational toy features vibrant dinosaurs, perfect for developing fine motor skills and problem-solving abilities.  Double the fun with two unique puzzles! Ideal for toddlers and preschoolers."
1077,Razor Party Pop Kick Scooter,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters | Kick Scooters",$34.94,https://www.amazon.com/Razor-Party-Pop-Kick-Scooter/dp/B00OXUQVUQ,"Party like it's 1999 (but with better wheels)! The Razor Party Pop Kick Scooter delivers smooth rides and vibrant fun.  Lightweight, durable, and easy to maneuver, it's perfect for kids and adults.  Get yours today and roll into awesome!"
1078,Rubie's Costume Co. Men's Dolphin Mascot Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",$552.22,https://www.amazon.com/Rubies-Costume-Co-Dolphin-Mascot/dp/B002SDAEOO,"Make a splash this Halloween!  Rubie's Men's Dolphin Mascot Costume is perfect for parades, parties, or making a memorable impression.  High-quality, comfortable, and ready to wear.  Shop now for your fun, eye-catching dolphin costume!"
1079,Amscan Steampunkd Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",$37.18,https://www.amazon.com/Steampunk-Halloween-Costume-Included-Accessories/dp/B075BV4BYZ,"Transform your little one into a stylish steampunk adventurer with the Amscan Steampunk Child Costume! This adorable costume is perfect for Halloween, parties, or imaginative play.  Features a high-quality design for a comfortable and fun experience. Get yours today!"
1080,Koplow Games Assorted Foam Dice,Toys & Games | Games & Accessories | Game Accessories | Standard Game Dice,$33.40,https://www.amazon.com/Koplow-Games-KOP16808-Assorted-16mm/dp/B005T3REX4,"Add a burst of fun to your game nights with Koplow Games Assorted Foam Dice!  These soft, safe dice are perfect for kids and adults, ideal for board games, tabletop RPGs, and casual fun.  Get your set today!"
1081,Great Eastern Entertainment Dragon Ball Z - Goku vs. Frieza Sublimation Beanie Headwear,Toys & Games | Collectible Toys | Collectible Display & Storage | Display Cases & Stands | Display Cases,$24.73,https://www.amazon.com/Great-Eastern-Entertainment-Dragon-Ball/dp/B01H12CCLY,"Show your Dragon Ball Z pride with this officially licensed Goku vs. Frieza sublimation beanie!  Perfect for collectors, this high-quality beanie is a stylish and comfortable way to display your fandom.  A must-have addition to any DBZ collection."
1082,Ceaco 2229-3 Prehistoria - Spinosaur Puzzle,Toys & Games | Puzzles | Jigsaw Puzzles,$9.99,https://www.amazon.com/Ceaco-2229-3-Prehistoria-Spinosaur-Puzzle/dp/B00SOG2B9A,"Unleash your inner paleontologist with the Ceaco Prehistoria Spinosaur Jigsaw Puzzle (2229-3)! This exciting 1000-piece puzzle features a captivating Spinosaurus illustration, perfect for dinosaur enthusiasts of all ages.  Enjoy hours of challenging fun and create a stunning prehistoric scene.  A great gift for puzzle lovers and dino fans alike!"
